data;Índ. Dólar;dólar EUA spot;dólar-ouro;dólar-prata;méx.;euro-dólar EUA;libra-dól;Japão;reais BR;CRB Tot;CRB Ali;CRB Ind;CRB Met;CRB Ól.;CRB Text;CRB Gado;Soja Spot;Milho Spot;Açúcar Spot;Café A Spot;Café A Indx;Petróleo B;Petróleo W;Ouro;Prata
25/07/2023;101,349;1;1964,96;24,6893;16,933;1,1055;1,2902;140,9;4,7537;568,33;576,84;562,2;1018,29;765,7;324,19;680,56;1515,5;557,5;24,69;161,85;829,37;83,64;79,63;1958,7;24,68
26/07/2023;100,887;1;1972,07;24,9307;16,8415;1,1086;1,2941;140,24;4,7382;568,64;576,33;563,08;1019,01;770,06;325,54;681,24;1546,25;540,25;24,39;163,15;827,37;82,92;78,78;1966,3;24,825
27/07/2023;101,773;1;1946;24,1355;16,8734;1,0979;1,2796;139,48;4,7436;566,61;574,49;560,91;1017,05;771,49;322,26;679,53;1532;533,25;24,43;161,45;826,27;84,24;80,09;1945,35;24,236
28/07/2023;101,622;1;1959,49;24,3443;16,687;1,1016;1,2851;141,16;4,7322;564,53;569,69;560,68;1019,92;765,01;320,7;677,2;1486,75;521;23,92;157,9;811,74;84,99;80,58;1954,25;24,495
31/07/2023;101,855;1;1965,09;24,7465;16,7432;1,0997;1,2835;142,29;4,7259;563,85;567,31;561,16;1021,05;765,01;321,15;677,46;1445,75;504;24,11;164,65;834,91;85,56;81,8;1970,65;24,972
01/08/2023;102,303;1;1944,29;24,305;16,8817;1,0984;1,2777;143,34;4,7916;563,23;567,37;560,07;1014,4;764,29;321,75;677,51;1446,75;497;24,39;164,55;843,24;84,91;81,37;1947,2;24,326
02/08/2023;102,59;1;1934,45;23,7167;17,0261;1,0938;1,2711;143,32;4,8104;559,55;562,06;557,51;1006,83;761,41;319,97;675,82;1429,75;488,25;24,2;166,95;845,71;83,2;79,49;1944,2;23,872
03/08/2023;102,542;1;1934,06;23,5708;17,3279;1,0949;1,2709;142,58;4,9161;557,83;556,74;558,29;1009,99;760,33;320,17;671,57;1428,75;480,75;24,02;164,75;856,24;85,14;81,55;1935,65;23,697
04/08/2023;102,017;1;1942,91;23,6345;17,0802;1,1006;1,2749;141,76;4,8756;557,51;556,76;557,72;1007,28;760,9;320,19;671,57;1444;484,25;23,69;161,35;843,26;86,24;82,82;1942,45;23,716
07/08/2023;102,047;1;1936,56;23,1341;17,0649;1,1002;1,2784;142,5;4,899;559,66;557,48;560,88;1019,36;763,07;321,29;672,17;1414,5;482,25;23,74;163,95;853,99;85,34;81,94;1931,7;23,232
08/08/2023;102,528;1;1925,24;22,782;17,1117;1,0956;1,2748;143,38;4,8984;557,3;554,76;558,77;1009,07;764,48;320,84;671,96;1430;485,75;23,45;161,35;846,65;86,17;82,92;1926,4;22,807
09/08/2023;102,49;1;1914,46;22,6632;17,0585;1,0974;1,2719;143,73;4,9042;558,26;556,03;559,51;1012,79;765,56;320,75;674,59;1431,5;481;23,71;160,75;843,74;87,55;84,4;1922,75;22,731
10/08/2023;102,524;1;1912,48;22,7043;17,133;1,0981;1,2676;144,75;4,8925;556,68;552,99;558,94;1007,17;767,35;321,91;666,11;1412;483,25;23,95;159,9;838,92;86,4;82,82;1920,9;22,821
11/08/2023;102,842;1;1913,76;22,6857;17,0079;1,0949;1,2696;144,96;4,9078;554,67;549,52;557,96;997,8;755,88;323,86;668,03;1401,25;474,5;24,33;157,8;835,83;86,81;83,19;1915,8;22,743
14/08/2023;103,19;1;1907,1;22,6;17,0555;1,0906;1,2683;145,56;4,9615;552,23;548,8;554,31;984,85;755,88;322,23;668,58;1391;475,75;24,05;151,1;824,22;86,21;82,51;1903,75;22,708
15/08/2023;103,209;1;1902;22,5286;17,1475;1,0905;1,2705;145,57;4,9837;550,24;547,58;551,79;976,71;756,06;320,81;666,76;1323,25;464;23,77;149,25;814,38;84,89;80,99;1903,85;22,656
16/08/2023;103,431;1;1891,81;22,415;17,1389;1,0879;1,2732;146,35;4,9917;550,05;547,62;551,44;973;764,22;319,93;667,54;1334,75;469,5;24,19;148,9;814,8;83,45;79,38;1904,2;22,535
17/08/2023;103,572;1;1889,43;22,6928;17,1069;1,0872;1,2747;145,84;4,9766;550,75;548,26;552,19;978,78;765,6;318,96;666,82;1336,75;473;24;147;808,71;84,12;80,39;1896,35;22,715
18/08/2023;103,375;1;1889,31;22,75;17,0559;1,0873;1,2734;145,39;4,9703;551,81;551,62;551,64;976,02;772,1;319,07;665,51;1362,75;479,5;23,76;147,45;808,18;84,8;81,25;1893,7;22,733
21/08/2023;103,3;1;1894,93;23,307;17,0202;1,0896;1,2756;146,22;4,9786;551,84;550;552,82;980,99;774,94;319,25;665,51;1370;469,25;23,4;147,55;811,07;84,46;80,72;1889,85;23,34
22/08/2023;103,563;1;1897,48;23,4065;16,9104;1,0846;1,2732;145,89;4,9382;551,2;545,24;555,06;990,03;771,38;319,78;662,11;1351,5;466,5;23,4;146,6;809,92;84,03;80,35;1892,75;23,45
23/08/2023;103,419;1;1915,48;24,3108;16,7908;1,0863;1,2727;144,84;4,8576;552,72;547,29;556,21;992,36;772,46;320,99;660,99;1359,5;476,25;23,85;152,95;824,49;83,21;78,89;1916,65;24,392
24/08/2023;103,982;1;1916,91;24,1225;16,8317;1,081;1,2602;145,83;4,8833;551,61;545,17;555,81;990,79;772,46;320,87;658,36;1365,75;472,25;24,29;153;819,63;83,36;79,05;1917,05;24,23
25/08/2023;104,077;1;1914,96;24,226;16,7476;1,0796;1,2578;146,44;4,8744;550,78;542,97;555,95;987,95;765,75;322,3;654,82;1381;470,75;24,83;151,75;810,72;84,48;79,83;1915,5;24,234
28/08/2023;104,058;1;1920,17;24,23;16,7919;1,0819;1,2602;146,54;4,8733;550,91;543,75;555,62;987,63;765,75;321,8;656,33;1395,25;478,5;25,57;151,8;817,8;84,42;80,1;1915,5;24,252
29/08/2023;103,531;1;1937,54;24,7237;16,796;1,088;1,2644;145,88;4,855;549,88;540,04;556,49;992,83;762,14;321,33;649,54;1382;469,5;25,45;151,35;812,16;85,49;81,16;1930;24,788
30/08/2023;103,157;1;1942,32;24,6156;16,7401;1,0923;1,2721;146,24;4,8885;549,71;538,65;557,19;993,05;762,14;322,56;648,81;1381,25;461,75;25,34;153,35;818,24;85,86;81,63;1947,55;24,734
31/08/2023;103,619;1;1940,19;24,443;17,0378;1,0843;1,2673;145,54;4,955;552,84;546,92;556,67;991,06;786,78;322,38;663,42;1360;461;25,06;152,7;816,58;86,86;83,63;1942,3;24,472
01/09/2023;104,236;1;1940,06;24,188;17,0892;1,078;1,259;146,22;4,9497;552,8;543,34;559,15;998,97;785;323,84;663,42;1356,25;464,75;25,81;150,95;818,18;88,55;85,55;1940,55;24,232
04/09/2023;104,236;1;1942,69;23,9915;17,1815;1,0796;1,2625;146,47;4,938;552,8;543,34;559,15;998,97;785;323,84;663,42;1356,25;464,75;25,81;150,95;821,37;89;85,55;1937,2;24,232
05/09/2023;104,807;1;1926,12;23,5416;17,4169;1,0722;1,2564;147,72;4,971;554,84;547,68;559,55;1004,86;788,67;322,22;663,42;1349;471;26,65;151,4;816,47;90,04;86,69;1926,1;23,558
06/09/2023;104,861;1;1916,56;23,1683;17,5778;1,0727;1,2507;147,66;4,9787;552,88;546,95;556,73;998,71;789,39;319,41;662,02;1360,25;471,5;26,22;151,75;818,89;90,6;87,54;1922,05;23,206
07/09/2023;105,059;1;1919,68;22,9682;17,6003;1,0696;1,2472;147,3;4,9787;551,59;546,58;554,78;995,6;790,12;317,04;662,72;1345;470,75;26,68;147,4;818,89;89,92;86,87;1918,35;22,95
08/09/2023;105,09;1;1919,08;22,9266;17,5946;1,07;1,2468;147,83;4,9856;548,87;541,75;553,55;987,7;776,68;317,9;660,96;1349,5;468,5;26,31;146,25;804,89;90,65;87,51;1927,8;22,892
11/09/2023;104,569;1;1922,3;23,0785;17,2764;1,075;1,2509;146,59;4,9309;550,19;540,46;556,73;996,08;776,68;320,47;661,11;1352,5;471,25;26,4;151,55;808,49;90,64;87,29;1924,95;23,103
12/09/2023;104,711;1;1913,67;23,0658;17,224;1,0754;1,249;147,08;4,9482;550,73;542,24;556,38;995,32;779,74;320,13;659,83;1331,75;463,25;26,83;150,7;814,67;92,06;88,84;1908,55;23,127
13/09/2023;104,766;1;1908,12;22,838;17,1525;1,073;1,249;147,46;4,9163;551,98;546,34;555,61;995,43;784;318,35;661,16;1336;464;26,54;151,05;807,08;91,88;88,52;1913,8;22,912
14/09/2023;105,405;1;1910,79;22,6491;17,1102;1,0643;1,2409;147,47;4,8707;553,08;545,46;558,11;1005,17;781,87;319,13;660,74;1343,75;462,5;26,98;153,1;808,21;93,7;90,16;1901,75;22,748
15/09/2023;105,322;1;1923,91;23,0361;17,0784;1,0657;1,2383;147,85;4,8647;552,49;545,73;556,91;1001,49;780,72;318,07;661,21;1340,25;476,25;26,91;158,25;825,15;93,93;90,77;1927,7;23,126
18/09/2023;105,202;1;1933,84;23,2434;17,1355;1,0692;1,2383;147,61;4,8549;552,35;544,01;557,89;1001,33;784,47;319,96;662,21;1316,75;471,5;27,11;158,7;831,19;94,43;91,48;1923,5;23,232
19/09/2023;105,133;1;1931,36;23,2005;17,0834;1,0679;1,2392;147,86;4,867;553,24;546,88;557,38;997,78;788,68;320,44;662,74;1315,5;476,25;27,44;167,5;838,98;94,34;91,2;1934,9;23,194
20/09/2023;105,328;1;1930,3;23,2387;17,093;1,0661;1,2344;148,34;4,8798;553,42;546,52;557,95;1002,02;789,38;319,8;664,02;1320;482,25;26,79;158,2;821,58;93,53;90,28;1943,35;23,579
21/09/2023;105,363;1;1920,02;23,401;17,2331;1,0661;1,2298;147,59;4,9351;551,71;545,87;555,49;991,5;795,9;319,42;664,02;1293,75;475,25;26,93;154,85;815,95;93,3;89,63;1915;23,444
22/09/2023;105,583;1;1925,23;23,5616;17,2014;1,0653;1,2241;148,37;4,9367;553,69;548,28;557,17;1000,73;800,27;318,87;663,49;1296,25;477,25;26,97;151,15;800,08;93,27;90,03;1927,35;23,596
25/09/2023;105,998;1;1915,92;23,1388;17,3952;1,0593;1,2211;148,88;4,9636;552,31;544,97;557,14;995,1;795,13;321,06;662;1297,75;481,25;26,31;148,8;798,61;93,29;89,68;1924,85;23,145
26/09/2023;106,231;1;1900,65;22,8491;17,5472;1,0572;1,2158;149,07;4,9906;553,68;548,3;557,14;993,65;804,13;321,65;661,62;1302,75;479,75;26,02;150,85;796,19;93,96;90,39;1907,05;22,95
27/09/2023;106,666;1;1875,12;22,5456;17,6704;1,0503;1,2135;149,63;5,0442;552,85;547,94;555,98;987,91;811,61;321,79;659,61;1303,25;483,25;26,13;149,25;800,23;96,55;93,68;1887,3;22,477
28/09/2023;106,224;1;1864,87;22,6238;17,5412;1,0566;1,2203;149,31;5,033;553,58;548,34;556,94;994,96;810,1;322,18;655,95;1300,5;488,5;26,73;147,2;792,13;95,38;91,71;1873,55;22,741
29/09/2023;106,174;1;1848,63;22,1795;17,4227;1,0573;1,2199;149,37;5,0341;548,56;538,87;555,07;990,02;795,25;320,68;655,34;1275;476,75;26,27;146,15;779,9;95,31;90,79;1870,5;22,45
02/10/2023;106,904;1;1828,03;21,045;17,6751;1,0477;1,2087;149,86;5,0622;549,32;543,76;552,9;978,56;797,65;321,26;655,34;1277;488,75;26,35;149,1;797,38;90,71;88,82;1833,05;21,421
03/10/2023;107;1;1823,02;21,1731;18,0731;1,0467;1,2077;149,02;5,1677;547,95;541,14;552,42;975,05;802,38;321,8;649,83;1272,75;487,5;25,67;148,75;804,04;90,92;89,23;1822,45;21,377
04/10/2023;106,799;1;1821,36;21,01;17,9555;1,0504;1,2135;149,12;5,1579;546,72;539,02;551,82;973,36;802,97;321,36;649,11;1273;486;25,93;146,35;799,22;85,81;84,22;1818,95;21,146
05/10/2023;106,332;1;1820,3;20,9734;18,2613;1,055;1,2192;148,51;5,1683;547,32;541,77;550,9;970,25;806,17;320,9;646,59;1280,75;497,5;26,16;145,4;797,63;84,07;82,31;1819,45;21,019
06/10/2023;106,044;1;1833,01;21,6032;18,1655;1,0586;1,2237;149,32;5,146;548,75;544,32;551,54;979,73;792,75;321,49;649,16;1266;492;26,74;146,05;802,84;84,58;82,79;1819,6;21,723
09/10/2023;106,083;1;1861,41;21,88;18,2087;1,0567;1,2238;148,51;5,1375;549,43;544,43;552,62;985,07;792,61;321,34;649,46;1264,25;488,25;27,18;146,05;804,84;88,15;86,38;1845,5;21,924
10/10/2023;105,825;1;1860,4;21,8421;17,9423;1,0605;1,2287;148,71;5,0544;548,06;544,5;550,25;977,75;791,48;319,86;648,96;1271,5;485,5;27,05;147,5;801,77;87,65;85,97;1857;21,953
11/10/2023;105,82;1;1874,36;22,0375;17,8347;1,062;1,2313;149,17;5,0504;547,72;543,68;550,23;978,63;791,48;319,46;649,09;1252,5;488;26,4;147,7;800,47;85,82;83,49;1871,25;22,133
12/10/2023;106,599;1;1868,9;21,8294;17,9825;1,0528;1,2175;149,81;5,0504;547,65;544,2;549,75;976,75;786,6;319,33;647,1;1290;496;26,35;149,3;800,47;86;82,91;1874;21,959
13/10/2023;106,648;1;1932,82;22,7202;18,0895;1,051;1,2143;149,57;5,0786;543,75;541,63;544,94;976,88;756,42;320,46;629,03;1280,25;493,25;27,03;154,9;819,47;90,89;87,69;1909,2;22,895
16/10/2023;106,243;1;1920,2;22,6145;17,8851;1,056;1,2217;149,51;5,041;544,44;543,24;544,97;979,24;755,86;319,56;629,22;1286,25;490;27,05;154,15;824,5;89,65;86,66;1918,05;22,765
17/10/2023;106,25;1;1923,18;22,8092;18,0159;1,0577;1,2183;149,81;5,0387;544,61;545,62;543,61;975,92;759,22;318,33;630,09;1296,75;489;27,49;157,05;826,89;89,9;86,66;1928,2;23,024
18/10/2023;106,565;1;1947,55;22,8415;18,2495;1,0536;1,214;149,93;5,0591;545,92;546,48;545,24;982,1;759,63;318,91;631,44;1311;492;27,48;158,05;832,86;91,5;88,32;1955,7;23,099
19/10/2023;106,253;1;1974,46;23,0452;18,3246;1,0582;1,2144;149,8;5,0653;546,57;549,25;544,43;978,22;758,52;318,94;630,63;1315,5;505;27,29;163,95;857,6;92,38;89,37;1953,55;23,031
20/10/2023;106,163;1;1981,4;23,3747;18,2378;1,0594;1,2164;149,86;5,0343;543,39;544,63;542,24;974,44;752,32;317;624,34;1302,25;495,5;26,85;165,25;860,54;92,16;88,75;1988,5;23,504
23/10/2023;105,536;1;1972,85;22,9775;18,144;1,067;1,2249;149,71;5,0127;544,7;546,84;542,92;974,31;753,15;318,36;627,84;1286,75;490,25;27,48;165,85;871,59;89,83;85,49;1973;23,21
24/10/2023;106,27;1;1970,97;22,9167;18,2547;1,059;1,216;149,91;4,9921;544,35;544,37;544,05;978,78;752,6;318,68;629,8;1295,25;484;27,53;168,15;875,97;88,07;83,74;1963,65;23,116
25/10/2023;106,528;1;1979,72;22,865;18,3275;1,0566;1,2112;150,23;4,9955;544,41;543,35;544,86;980,26;748,94;319,62;630,94;1288,25;480;27,63;162,3;850,91;90,13;85,39;1983,3;23,007
26/10/2023;106,602;1;1984,71;22,795;18,1539;1,0563;1,2129;150,4;4,9879;543,96;543,04;544,3;975,04;746,08;320,69;627,87;1279,5;479,25;27,04;161,2;847,84;87,93;83,21;1975;22,908
27/10/2023;106,559;1;2006,37;23,1199;18,1142;1,0565;1,2122;149,66;5,0143;541,23;538,97;542,5;980,04;725,84;320,59;617,48;1297,25;480,75;27,34;160,95;841,65;90,48;85,54;1982,9;22,887
30/10/2023;106,12;1;1996,1;23,3357;18,0497;1,0615;1,217;149,1;5,0448;541,34;539,52;542,31;982,8;731,88;319,1;614,12;1282,75;478,25;26,75;159,1;836,98;87,45;82,31;1997,6;23,396
31/10/2023;106,663;1;1983,88;22,8451;18,0483;1,0575;1,2153;151,68;5,0381;539,51;539,59;53916%;972,3;730,77;317,36;616,45;1287;478,75;27,09;167,3;863,24;87,41;81,02;1996,9;22,952
01/11/2023;106,884;1;1982,53;22,9489;17,7673;1,057;1,2152;150,95;4,9555;537,31;535;538,63;974,39;722,99;315,5;612,87;1291,25;475;27,51;159,8;836,59;84,63;80,44;1986,35;22,79
02/11/2023;106,124;1;1985,78;22,7652;17,515;1,0622;1,2203;150,45;4,9555;538,31;535,86;539,72;978,57;721,69;315,87;614,39;1304;470;27,48;165,35;836,59;86,85;82,46;1983,6;22,846
03/11/2023;105,021;1;1992,65;23,2145;17,4652;1,0731;1,238;149,39;4,9032;538,05;534,74;540,06;980,84;712,05;315,61;614,39;1327,5;477,25;27,77;170,9;862,18;84,89;80,51;1994,45;23,285
06/11/2023;105,215;1;1978,14;23,0268;17,5475;1,0718;1,2344;150,07;4,887;537,89;533,07;540,96;989,42;706,39;313,89;611,5;1340,5;477,25;27,95;173,7;871,52;85,18;80,82;1984,6;23,234
07/11/2023;105,542;1;1969,45;22,635;17,4771;1,07;1,23;150,37;4,8791;535,3;528,19;539,99;990,91;699,7;311,47;611,98;1348,75;468,5;27,59;170,75;869,72;81,61;77,37;1960,7;22,589
08/11/2023;105,593;1;1950,2;22,5593;17,5369;1,0709;1,2285;150,98;4,9096;535,1;527,5;540,13;995,93;693,58;309,77;608,63;1349;476;27,21;174,35;890,14;79,54;75,33;1959,35;22,728
09/11/2023;105,91;1;1958,55;22,6377;17,8177;1,0668;1,2223;151,35;4,9395;533,62;524,52;539,72;994,95;682,61;311,59;605,2;1327,75;468;27,78;178,8;896,75;80,01;75,74;1957,45;22,905
10/11/2023;105,861;1;1940,2;22,2675;17,6465;1,0686;1,2227;151,52;4,9095;531,95;522,91;538,02;989,41;674,81;312,45;602,33;1333,5;464;27,29;174,5;888,46;81,43;77,17;1941,65;22,281
13/11/2023;105,631;1;1946,92;22,3258;17,6082;1,0698;1,2279;151,72;4,9103;533,84;526,22;538,89;993,15;677,71;312,63;602,33;1368;477,25;27,71;178,65;902,96;82,52;78,26;1931,15;22,358
14/11/2023;104,053;1;1964,29;23,0909;17,3446;1,0879;1,2499;150,37;4,8649;532,45;520,88;540,31;996,23;680,58;314,1;595,91;1368,75;478,25;27,18;176,45;896,59;82,47;78,26;1969,05;23,132
15/11/2023;104,394;1;1959,85;23,4421;17,2968;1,0848;1,2416;151,36;4,8649;533,21;519,27;542,78;1006,33;680,58;314,78;592,19;1385;470,75;27,15;180,8;896,59;81,18;76,66;1958,2;23,538
16/11/2023;104,349;1;1980,9;23,7472;17,228;1,0852;1,2414;150,73;4,8685;533,4;520,37;542,31;999,39;674,65;316,63;594,01;1360,25;474,75;27,19;176,1;901,44;77,42;72,9;1980,1;23,933
17/11/2023;103,917;1;1980,82;23,7189;17,2319;1,0915;1,2462;149,63;4,9098;531,05;514,55;542,49;998,59;672,42;317,29;589,67;1340,25;467;27,18;170,95;879,03;80,61;75,89;1981,05;23,852
20/11/2023;103,438;1;1978,07;23,4438;17,1233;1,094;1,2505;148,39;4,8544;531,93;515,72;543,16;1002,48;674,27;317,02;589,3;1367,25;469,5;27,56;177,9;891,73;82,32;77,6;1968,7;23,614
21/11/2023;103,565;1;1998,29;23,7519;17,1952;1,0911;1,2539;148,39;4,8992;533,05;519,8;542,12;1001,06;675,11;315,62;588,71;1377,25;470;27,75;176,55;890,91;82,45;77,77;2006,6;23,869
22/11/2023;103,92;1;1990,17;23,6316;17,2015;1,0888;1,2494;149,54;4,9083;530,15;514,77;540,77;994,01;673,1;315,83;584,25;1356,5;468,75;27,22;178,65;885,95;81,96;77,1;1997,55;23,688
23/11/2023;103,92;1;1992,25;23,6785;17,1882;1,0905;1,2534;149,56;4,9038;530,15;514,77;540,77;994,01;673,1;315,83;584,25;1356,5;468,75;27,22;178,65;885,22;81,42;77,1;1992,85;23,688
24/11/2023;103,403;1;2000,82;24,33;17,1136;1,0939;1,2603;149,44;4,9021;528,79;513,31;539,48;987,65;673,1;315,93;583,59;1330,75;463,25;26,98;178,65;889,39;80,58;75,54;2000,85;24,341
27/11/2023;103,199;1;2014,13;24,649;17,1656;1,0954;1,2627;148,69;4,8988;526,71;511,32;537,34;982,02;673,1;314,11;583,59;1329,75;455,5;27,2;179,7;876,73;79,98;74,86;2013,7;24,681
28/11/2023;102,746;1;2040,97;25,0263;17,1408;1,0993;1,2694;147,48;4,8711;529,07;515,98;538,04;982,4;677,59;315,28;582,31;1346,5;451,5;26,99;183,65;901,6;81,68;76,41;2025,65;24,935
29/11/2023;102,765;1;2044,24;25,0201;17,2837;1,0969;1,2695;147,24;4,906;529,51;516,79;538,21;983,1;679,52;316,11;578,74;1347;449,75;26,86;182,1;898,36;83,1;77,86;2046,95;25,072
30/11/2023;103,497;1;2036,41;25,272;17,3845;1,0888;1,2624;148,2;4,9195;529,9;517,75;538,19;979,84;683,3;316,6;578,47;1342,75;461,75;26,04;195;944,81;82,83;75,96;2035,45;25,293
01/12/2023;103,268;1;2072,22;25,486;17,1881;1,0884;1,271;146,82;4,8828;529,29;514,67;539,36;987,07;681,44;315,93;572,27;1325;464,5;25,09;193,9;942,08;78,88;74,07;2045,4;25,499
04/12/2023;103,712;1;2029,42;24,5055;17,461;1,0836;1,2633;147,21;4,9449;526,13;508,06;538,73;986,01;663,37;315,15;561,9;1306,25;460,25;25,81;188,9;938,55;78,03;73,04;2049,05;24,555
05/12/2023;104,05;1;2019,36;24,1588;17,3826;1,0797;1,2595;147,15;4,9287;523,78;505,88;536,25;979,34;657,67;315,45;552,68;1305,5;468,5;24,96;193,85;951,85;77,2;72,32;2023,35;24,201
06/12/2023;104,153;1;2025,55;23,8993;17,2778;1,0764;1,256;147,31;4,9026;521,29;501,5;535,16;981,97;650,93;315,55;544,66;1295,5;464,75;23;185,25;919,54;74,3;69,38;2026,4;23,889
07/12/2023;103,541;1;2028,47;23,8017;17,4726;1,0794;1,2594;144,13;4,9056;523,93;504,72;537,37;985;650,93;318,58;546,71;1311,75;468,25;23,03;185,5;932,25;74,05;69,34;2026,9;23,732
08/12/2023;104,01;1;2004,67;23,0006;17,3471;1,0763;1,2549;144,95;4,9304;523,48;498,2;541,44;1007,7;647,21;317,34;544,05;1304;465,75;23,36;185,15;926,14;75,84;71,23;2008,1;22,971
11/12/2023;104,095;1;1981,95;22,8195;17,3836;1,0765;1,2555;146,16;4,9388;521,24;494,87;540,02;1001,51;639,68;317,91;535,98;1336;460,5;22,47;194;955,82;76,03;71,32;1986,65;22,773
12/12/2023;103,865;1;1979,54;22,7743;17,3074;1,0794;1,2563;145,45;4,9663;515,65;480,51;541,19;1008,31;590,91;317,45;506,57;1323,75;462,5;22,59;191,15;952,78;73,24;68,61;1980,85;22,728
13/12/2023;102,869;1;2027,74;23,815;17,2413;1,0874;1,2618;142,89;4,9183;513,35;475,37;541,12;1007,66;588,53;317,58;507,99;1307,5;456,75;21,97;194,65;988,32;74,26;69,47;1982,5;22,639
14/12/2023;101,956;1;2036,36;24,1844;17,1924;1,0993;1,2767;141,89;4,9122;513,43;474,31;542,1;1024,59;580,54;317,17;502,47;1314;456,75;22,18;200,1;994,05;76,61;71,58;2046,1;24,096
15/12/2023;102,55;1;2019,62;23,8556;17,2061;1,0895;1,2681;142,15;4,9438;512,76;473,6;541,46;1023,79;581,03;316,25;499,06;1315,75;483;21,99;201,8;999,29;76,55;71,43;2032,3;23,87
18/12/2023;102,561;1;2027,19;23,8045;17,1638;1,0924;1,2648;142,78;4,9036;512,46;474,4;540,29;1020,33;584,36;315,39;500,12;1327;477;21,31;209,55;999,18;77,95;72,47;2023,95;23,831
19/12/2023;102,167;1;2040,35;24,0516;17,07;1,0981;1,2732;143,84;4,8642;512,09;471,29;542,1;1026,74;574,98;316,34;492,19;1312,5;472,75;21,43;202,4;1016,89;79,23;73,44;2041,35;24,04
20/12/2023;102,408;1;2031,39;24,1473;17,1463;1,0942;1,2639;143,57;4,9146;511,44;469,68;542,21;1027,99;574,98;316,07;489,86;1308,25;469,75;20,92;190,6;992,05;79,7;74,22;2035,55;24,347
21/12/2023;101,843;1;2045,95;24,405;17,0319;1,1011;1,269;142,12;4,8812;511,1;469,68;542,04;1027,37;574,98;315,99;489,86;1297,25;472,5;20,24;193,6;999,11;79,39;73,89;2041,7;24,307
22/12/2023;101,698;1;2053,08;24,1883;16,9753;1,1014;1,2701;142,41;4,861;509,49;466,15;541,53;1025,35;564,33;316,69;488,9;1299,75;473;20,62;192,8;990,17;79,07;73,56;2041,7;24,29
25/12/2023;101,698;1;2053,08;24,1883;17,0116;1,1008;1,269;142,35;4,861;509,49;466,15;541,53;1025,35;564,33;316,69;488,9;1299,75;473;20,62;192,8;990,17;79,07;73,56;2041,7;24,29
26/12/2023;101,466;1;2067,81;24,2258;16,9806;1,1042;1,2725;142,4;4,8214;510,32;467,7;541,78;1025,8;564,47;317;488,37;1313,25;480,25;20,53;194,35;999,76;81,07;75,57;2041,7;24,144
27/12/2023;100,986;1;2077,49;24,266;16,9204;1,1105;1,2798;141,83;4,833;511,68;468,23;543,8;1034,56;568,85;317,45;488,37;1316,75;476,5;20,6;197,75;1007,36;79,65;74,11;2069,4;24,375
28/12/2023;101,229;1;2065,61;23,9743;16,9544;1,1061;1,2733;141,41;4,8572;511,67;467,52;544,37;1036,23;568,85;317,89;488,41;1305,25;474,25;21,76;198;1009,47;78,39;71,77;2078,4;24,372
29/12/2023;101,333;1;2062,98;23,7953;16,972;1,1039;1,2731;141,04;4,8572;510,32;465,48;543,59;1032,23;571,15;317,94;484,59;1293,5;471,25;20,58;188,3;1009,47;77,04;71,65;2078,4;24,086
01/01/2024;101,333;1;2062,98;23,7953;16,972;1,1045;1,2727;140,89;4,8572;510,32;465,48;543,59;1032,23;571,15;317,94;484,59;1293,5;471,25;20,58;188,3;1009,47;77,04;71,65;2078,4;24,086
02/01/2024;102,2;1;2058,96;23,6638;17,0258;1,0942;1,2617;141,99;4,9173;510,65;466,88;543,05;1028,72;572,21;318,27;486,1;1274;463,75;20,9;190,15;1003,74;75,89;70,38;2067,55;23,953
03/01/2024;102,494;1;2041,49;22,9895;17,016;1,0922;1,2665;143,29;4,9191;510,37;465,64;543,54;1025,98;573,83;319,38;487,13;1269,5;465,25;20,85;186,25;994;78,25;72,7;2042,1;23,157
04/01/2024;102,422;1;2043,65;23,0108;17,0146;1,0945;1,2682;144,63;4,9011;508,8;465,18;541,08;1018,4;570,34;318,53;485,18;1262;466,5;21,08;185,55;990,46;77,59;72,19;2039,55;23,187
05/01/2024;102,412;1;2045,45;23,192;16,8792;1,0943;1,272;144,63;4,8759;506,29;460,78;540,12;1013,44;563,71;318,64;483,81;1249,75;460,75;21,11;182,8;981,67;78,76;73,81;2056,35;23,315
08/01/2024;102,209;1;2028,07;23,1101;16,8375;1,095;1,2748;144,23;4,874;504,54;457,22;539,85;1011,39;561,23;318,92;484,2;1239,5;455;21,74;181,4;973,26;76,12;70,77;2025,1;23,31
09/01/2024;102,57;1;2030,2;22,9818;16,9657;1,0931;1,271;144,48;4,9072;505,3;460,95;538,19;1003,88;563,3;318,7;486,87;1241,5;459,25;21,7;184,1;989,1;77,59;72,24;2034,9;23,091
10/01/2024;102,362;1;2024,41;22,9005;16,9741;1,0973;1,2742;145,76;4,893;505,3;460,95;538,19;1003,88;563,3;318,7;486,87;1228,75;459,5;21,41;181,15;980,32;76,8;71,37;2026,8;23,066
11/01/2024;102,291;1;2028,91;22,7509;16,9129;1,0972;1,276;145,29;4,8712;505,05;461,13;537,59;1008,69;556,65;319,35;480,72;1231,25;457,75;21,76;184,05;984,43;77,41;72,02;2029,15;22,705
12/01/2024;102,404;1;2049,06;23,1947;16,8683;1,0951;1,2753;144,88;4,8544;504,67;461,11;536,93;1005,6;558,53;319,3;480,72;1205,75;447;21,61;180;971,32;78,29;72,68;2055,65;23,329
